date,reservoir_storage,conservation_storage,percent_full,conservation_capacity
1999-10-24,10435583,8522045,85.0,10020824
1999-10-25,10404085,8496442,84.8,10020824
1999-10-26,10385316,8481001,84.6,10020824
1999-10-27,10379337,8475022,84.6,10020824
1999-10-28,10363391,8461748,84.4,10020824
1999-10-29,10344601,8446558,84.3,10020824
1999-10-30,10321936,8430277,84.1,10020824
1999-10-31,10368254,8466611,84.5,10020824
1999-11-01,10366062,8450089,84.4,10008348
1999-11-02,10385619,8462770,84.6,10008348
1999-11-03,10362765,8440242,84.3,10008348
1999-11-04,10294703,8392096,83.9,10008348
1999-11-05,10283314,8383538,83.8,10008348
1999-11-06,10296144,8392104,83.9,10008348
1999-11-07,10295811,8391277,83.8,10008348
1999-11-08,10289844,8385581,83.8,10008348
1999-11-09,10275613,8374180,83.7,10008348
1999-11-10,10258095,8359223,83.5,10008348
1999-11-11,10260908,8361045,83.5,10008348
1999-11-12,10256402,8356313,83.5,10008348
1999-11-13,10241873,8345377,83.4,10008348
1999-11-14,10225742,8332069,83.3,10008348
1999-11-15,10219112,8326506,83.2,10008348
1999-11-16,10209991,8317652,83.1,10008348
1999-11-17,10193692,8305205,83.0,10008348
1999-11-18,10170401,8286253,82.8,10008348
1999-11-19,10140306,8263995,82.6,10008348
1999-11-20,10175952,8289024,82.8,10008348
1999-11-21,10147784,8265983,82.6,10008348
1999-11-22,10128667,8251422,82.4,10008348
1999-11-23,10117524,8240577,82.3,10008348
1999-11-24,10186485,8288899,82.8,10008348
1999-11-25,10172351,8283726,82.8,10008348
1999-11-26,10124465,8244977,82.4,10008348
1999-11-27,10093736,8221082,82.1,10008348
1999-11-28,10082055,8213187,82.1,10008348
1999-11-29,10092009,8219729,82.1,10008348
1999-11-30,10093530,8218711,82.1,10008348
1999-12-01,10060674,8192890,81.9,10008348
1999-12-02,10036689,8176584,81.7,10008348
1999-12-03,10026829,8172290,81.7,10008348
1999-12-04,10047590,8185275,81.8,10008348
1999-12-05,10123505,8243752,82.4,10008348
1999-12-06,10140734,8250347,82.4,10008348
1999-12-07,10088084,8213736,82.1,10008348
1999-12-08,10070801,8199236,81.9,10008348
1999-12-09,10058174,8189640,81.8,10008348
1999-12-10,10109111,8226057,82.2,10008348
1999-12-11,10060753,8192252,81.9,10008348
1999-12-12,10067990,8197958,81.9,10008348
1999-12-13,10160333,8265883,82.6,10008348
1999-12-14,10115055,8233697,82.3,10008348
1999-12-15,10198200,8288226,82.8,10008348
1999-12-16,10113452,8229245,82.2,10008348
1999-12-17,10107780,8224464,82.2,10008348
1999-12-18,10129207,8244537,82.4,10008348
1999-12-19,10156943,8263850,82.6,10008348
1999-12-20,10153679,8260715,82.5,10008348
1999-12-21,10191658,8279350,82.7,10008348
1999-12-22,10148749,8250342,82.4,10008348
1999-12-23,10144183,8245058,82.4,10008348
1999-12-24,10141742,8239146,82.3,10008348
1999-12-25,10139892,8236311,82.3,10008348
1999-12-26,10124407,8223390,82.2,10008348
1999-12-27,10122583,8219946,82.1,10008348
1999-12-28,10175161,8245528,82.4,10008348
1999-12-29,10100018,8203184,82.0,10008348
1999-12-30,10078604,8189911,81.8,10008348
1999-12-31,10081180,8189633,81.8,10008348
2000-01-01,10078621,8186082,81.8,10008348
2000-01-02,10039044,8162569,81.6,10008348
2000-01-03,10041351,8167816,81.6,10008348
2000-01-04,10094339,8196823,81.9,10008348
2000-01-05,10045345,8167236,81.6,10008348
2000-01-06,10003015,8144581,81.4,10008348
2000-01-07,10014512,8147881,81.4,10008348
2000-01-08,10012482,8145603,81.4,10008348
2000-01-09,10019844,8146999,81.4,10008348
2000-01-10,10025458,8148059,81.4,10008348
2000-01-11,10003354,8134684,81.3,10008348
2000-01-12,9984492,8121403,81.1,10008348
2000-01-13,9995670,8126220,81.2,10008348
2000-01-14,10003617,8126452,81.2,10008348
2000-01-15,9971748,8106813,81.0,10008348
2000-01-16,9963697,8099044,80.9,10008348
2000-01-17,9969438,8101349,80.9,10008348
2000-01-18,9957196,8094237,80.9,10008348
2000-01-19,9955991,8093160,80.9,10008348
2000-01-20,9983568,8104757,81.0,10008348
2000-01-21,9939721,8080548,80.7,10008348
2000-01-22,9892082,8052820,80.5,10008348
2000-01-23,9918402,8065015,80.6,10008348
2000-01-24,9944836,8071509,80.6,10008348
2000-01-25,9895407,8044133,80.4,10008348
2000-01-26,9908257,8050708,80.4,10008348
2000-01-27,9862690,8024695,80.2,10008348
2000-01-28,9919129,8056635,80.5,10008348
2000-01-29,9919534,8055004,80.5,10008348
2000-01-30,9906457,8043071,80.4,10008348
2000-01-31,9875745,8024812,80.2,10008348
2000-02-01,9877201,8026051,80.2,10008348
2000-02-02,9887083,8027395,80.2,10008348
2000-02-03,9878008,8017632,80.1,10008348
2000-02-04,9890770,8024277,80.2,10008348
2000-02-05,9892674,8023640,80.2,10008348
2000-02-06,9856803,8001889,80.0,10008348
2000-02-07,9848408,7994224,79.9,10008348
2000-02-08,9859517,7997903,79.9,10008348
2000-02-09,9851654,7993794,79.9,10008348
2000-02-10,9830066,7981247,79.7,10008348
2000-02-11,9840188,7984377,79.8,10008348
2000-02-12,9843413,7986189,79.8,10008348
2000-02-13,9824657,7975567,79.7,10008348
2000-02-14,9842704,7984824,79.8,10008348
2000-02-15,9826075,7976254,79.7,10008348
2000-02-16,9813664,7969073,79.6,10008348
2000-02-17,9816835,7970699,79.6,10008348
2000-02-18,9794159,7957606,79.5,10008348
2000-02-19,9880661,8004596,80.0,10008348
2000-02-20,9805985,7964837,79.6,10008348
2000-02-21,9790064,7955057,79.5,10008348
2000-02-22,9775162,7943979,79.4,10008348
2000-02-23,9751686,7931364,79.2,10008348
2000-02-24,9791382,7950667,79.4,10008348
2000-02-25,9760298,7936487,79.3,10008348
2000-02-26,9768995,7944710,79.4,10008348
2000-02-27,9842707,7990077,79.8,10008348
2000-02-28,9840247,7988248,79.8,10008348
2000-02-29,9823259,7974935,79.7,10008348
2000-03-01,9851948,7987981,79.8,10008348
2000-03-02,9860440,7990929,79.8,10008348
2000-03-03,9850266,7983440,79.8,10008348
2000-03-04,9927890,8023808,80.2,10008348
2000-03-05,9877087,7993744,79.9,10008348
2000-03-06,9861720,7986291,79.8,10008348
2000-03-07,9863273,7985828,79.8,10008348
2000-03-08,9861752,7980959,79.7,10008348
2000-03-09,9872900,7983105,79.8,10008348
2000-03-10,9880316,7985558,79.8,10008348
2000-03-11,9970486,8046600,80.4,10008348
2000-03-12,9965439,8035825,80.3,10008348
2000-03-13,9949111,8024801,80.2,10008348
2000-03-14,9945969,8021879,80.2,10008348
2000-03-15,9937066,8015139,80.1,10008348
2000-03-16,9985123,8043772,80.4,10008348
2000-03-17,10021432,8068627,80.6,10008348
2000-03-18,10030311,8072401,80.7,10008348
2000-03-19,10128782,8126403,81.2,10008348
2000-03-20,10100867,8114059,81.1,10008348
2000-03-21,10094803,8115758,81.1,10008348
2000-03-22,10127949,8137816,81.3,10008348
2000-03-23,10141227,8147846,81.4,10008348
2000-03-24,10141390,8149851,81.4,10008348
2000-03-25,10151167,8158546,81.5,10008348
2000-03-26,10162563,8170079,81.6,10008348
2000-03-27,10218097,8194390,81.9,10008348
2000-03-28,10234737,8205958,82.0,10008348
2000-03-29,10224386,8209963,82.0,10008348
2000-03-30,10275774,8232983,82.3,10008348
2000-03-31,10280195,8238257,82.3,10008348
2000-04-01,10270768,8376581,82.2,10196137
2000-04-02,10303992,8397582,82.4,10196137
2000-04-03,10426705,8475225,83.1,10196137
2000-04-04,10599742,8582891,84.2,10196137
2000-04-05,10628958,8610856,84.5,10196137
2000-04-06,10651073,8632072,84.7,10196137
2000-04-07,10673379,8653976,84.9,10196137
2000-04-08,10753297,8702245,85.3,10196137
2000-04-09,10732849,8696187,85.3,10196137
2000-04-10,10683590,8671316,85.0,10196137
2000-04-11,10670963,8665334,85.0,10196137
2000-04-12,10754930,8711364,85.4,10196137
2000-04-13,10828150,8759863,85.9,10196137
2000-04-14,10855314,8776493,86.1,10196137
2000-04-15,10886417,8798437,86.3,10196137
2000-04-16,10914418,8813005,86.4,10196137
2000-04-17,10971604,8844935,86.7,10196137
2000-04-18,11009114,8866059,87.0,10196137
2000-04-19,11009653,8871254,87.0,10196137
2000-04-20,10942702,8840729,86.7,10196137
2000-04-21,11038755,8893477,87.2,10196137
2000-04-22,11020141,8884418,87.1,10196137
2000-04-23,10977673,8863437,86.9,10196137
2000-04-24,11047536,8904138,87.3,10196137
2000-04-25,11026720,8895952,87.2,10196137
2000-04-26,11024418,8896928,87.3,10196137
2000-04-27,11023955,8896440,87.3,10196137
2000-04-28,11026848,8897390,87.3,10196137
2000-04-29,11028658,8900218,87.3,10196137
2000-04-30,11004488,8881657,87.1,10196137
2000-05-01,10977475,8875243,86.8,10223340
2000-05-02,11023144,8911017,87.2,10223340
2000-05-03,11102077,8961861,87.7,10223340
2000-05-04,11120488,8981118,87.8,10223340
2000-05-05,11272454,9078018,88.8,10223340
2000-05-06,11291172,9096403,89.0,10223340
2000-05-07,11399430,9163055,89.6,10223340
2000-05-08,11451756,9188248,89.9,10223340
2000-05-09,11468338,9195307,89.9,10223340
2000-05-10,11523826,9221521,90.2,10223340
2000-05-11,11552443,9255850,90.5,10223340
2000-05-12,11543377,9264333,90.6,10223340
2000-05-13,11560638,9275016,90.7,10223340
2000-05-14,11591917,9304922,91.0,10223340
2000-05-15,11577384,9304462,91.0,10223340
2000-05-16,11535637,9289478,90.9,10223340
2000-05-17,11508135,9283093,90.8,10223340
2000-05-18,11482430,9275138,90.7,10223340
2000-05-19,11505702,9291175,90.9,10223340
2000-05-20,11592862,9316048,91.1,10223340
2000-05-21,11688246,9362570,91.6,10223340
2000-05-22,11732179,9383889,91.8,10223340
2000-05-23,11737299,9387563,91.8,10223340
2000-05-24,11744091,9385997,91.8,10223340
2000-05-25,11758800,9393595,91.9,10223340
2000-05-26,11776175,9403733,92.0,10223340
2000-05-27,11771112,9403276,92.0,10223340
2000-05-28,11865137,9462492,92.6,10223340
2000-05-29,11830585,9439596,92.3,10223340
2000-05-30,11816717,9435848,92.3,10223340
2000-05-31,11803224,9433972,92.3,10223340
2000-06-01,11777807,9349495,92.2,10144454
2000-06-02,11768089,9350788,92.2,10144454
2000-06-03,11748424,9350740,92.2,10144454
2000-06-04,11730345,9351512,92.2,10144454
2000-06-05,11814499,9400615,92.7,10144454
2000-06-06,11823230,9427279,92.9,10144454
2000-06-07,11796152,9423447,92.9,10144454
2000-06-08,11772768,9422516,92.9,10144454
2000-06-09,11752401,9415017,92.8,10144454
2000-06-10,11761253,9417565,92.8,10144454
2000-06-11,11776337,9427452,92.9,10144454
2000-06-12,11802247,9447409,93.1,10144454
2000-06-13,11801528,9447443,93.1,10144454
2000-06-14,11769948,9435403,93.0,10144454
2000-06-15,11775083,9438878,93.0,10144454
2000-06-16,11839986,9450300,93.2,10144454
2000-06-17,11817459,9448979,93.1,10144454
2000-06-18,11838945,9460103,93.3,10144454
2000-06-19,11890294,9486704,93.5,10144454
2000-06-20,11888039,9489238,93.5,10144454
2000-06-21,11890428,9494237,93.6,10144454
2000-06-22,11908478,9499376,93.6,10144454
2000-06-23,11925016,9493881,93.6,10144454
2000-06-24,11915598,9487801,93.5,10144454
2000-06-25,11921984,9481764,93.5,10144454
2000-06-26,11941674,9482360,93.5,10144454
2000-06-27,11963721,9483495,93.5,10144454
2000-06-28,11991542,9492866,93.6,10144454
2000-06-29,12024310,9502765,93.7,10144454
2000-06-30,12028744,9504854,93.7,10144454
2000-07-01,12044583,9508771,93.7,10144454
2000-07-02,12052605,9508864,93.7,10144454
2000-07-03,12057557,9512319,93.8,10144454
2000-07-04,12042988,9503417,93.7,10144454
2000-07-05,12054130,9505854,93.7,10144454
2000-07-06,12042625,9503214,93.7,10144454
2000-07-07,12036616,9498819,93.6,10144454
2000-07-08,12035394,9495598,93.6,10144454
2000-07-09,12030951,9487800,93.5,10144454
2000-07-10,11998141,9477833,93.4,10144454
2000-07-11,11987571,9469467,93.3,10144454
2000-07-12,11936498,9465013,93.3,10144454
2000-07-13,11906102,9460239,93.3,10144454
2000-07-14,11864845,9453612,93.2,10144454
2000-07-15,11847830,9448509,93.1,10144454
2000-07-16,11825500,9436405,93.0,10144454
2000-07-17,11801157,9424557,92.9,10144454
2000-07-18,11768625,9405850,92.7,10144454
2000-07-19,11722308,9377885,92.4,10144454
2000-07-20,11701191,9366069,92.3,10144454
2000-07-21,11673854,9349452,92.2,10144454
2000-07-22,11650256,9334507,92.0,10144454
2000-07-23,11628723,9319685,91.9,10144454
2000-07-24,11626980,9316117,91.8,10144454
2000-07-25,11586178,9287575,91.6,10144454
2000-07-26,11548942,9261437,91.3,10144454
2000-07-27,11510067,9236460,91.0,10144454
2000-07-28,11474253,9214162,90.8,10144454
2000-07-29,11456072,9202686,90.7,10144454
2000-07-30,11448960,9193765,90.6,10144454
2000-07-31,11454880,9201654,90.7,10144454
2000-08-01,11433797,9187744,90.6,10144454
2000-08-02,11389432,9158766,90.3,10144454
2000-08-03,11363807,9142291,90.1,10144454
2000-08-04,11328579,9120905,89.9,10144454
2000-08-05,11307285,9105806,89.8,10144454
2000-08-06,11289250,9091712,89.6,10144454
2000-08-07,11263742,9072694,89.4,10144454
2000-08-08,11240034,9058863,89.3,10144454
2000-08-09,11228508,9050236,89.2,10144454
2000-08-10,11214101,9039019,89.1,10144454
2000-08-11,11200530,9029070,89.0,10144454
2000-08-12,11190235,9021007,88.9,10144454
2000-08-13,11165532,9002909,88.7,10144454
2000-08-14,11144235,8986264,88.6,10144454
2000-08-15,11111323,8964664,88.4,10144454
2000-08-16,11094156,8953597,88.3,10144454
2000-08-17,11073400,8938101,88.1,10144454
2000-08-18,11027363,8908776,87.8,10144454
2000-08-19,11010310,8898155,87.7,10144454
2000-08-20,10989722,8879288,87.5,10144454
2000-08-21,10981429,8871376,87.5,10144454
2000-08-22,10968379,8861491,87.4,10144454
2000-08-23,10947424,8848976,87.2,10144454
2000-08-24,10913353,8827353,87.0,10144454
2000-08-25,10898963,8817705,86.9,10144454
2000-08-26,10867469,8795308,86.7,10144454
2000-08-27,10848437,8779640,86.5,10144454
2000-08-28,10829064,8765594,86.4,10144454
2000-08-29,10807966,8750649,86.3,10144454
2000-08-30,10792961,8740961,86.2,10144454
2000-08-31,10772477,8727777,86.0,10144454
2000-09-01,10738830,8705718,85.8,10144454
2000-09-02,10719627,8692014,85.7,10144454
2000-09-03,10707306,8682583,85.6,10144454
2000-09-04,10695069,8673256,85.5,10144454
2000-09-05,10684631,8663989,85.4,10144454
2000-09-06,10621658,8628096,85.1,10144454
2000-09-07,10601760,8610653,84.9,10144454
2000-09-08,10570781,8587191,84.6,10144454
2000-09-09,10535468,8562612,84.4,10144454
2000-09-10,10533273,8564205,84.4,10144454
2000-09-11,10521593,8553113,84.3,10144454
2000-09-12,10511211,8544624,84.2,10144454
2000-09-13,10536052,8566266,84.4,10144454
2000-09-14,10511660,8549345,84.3,10144454
2000-09-15,10503239,8545717,84.2,10144454
2000-09-16,10476566,8526995,84.1,10144454
2000-09-17,10457872,8510802,83.9,10144454
2000-09-18,10434600,8491629,83.7,10144454
2000-09-19,10395293,8462848,83.4,10144454
2000-09-20,10362539,8440712,83.2,10144454
2000-09-21,10363777,8439608,83.2,10144454
2000-09-22,10349607,8430433,83.1,10144454
2000-09-23,10332560,8420012,83.0,10144454
2000-09-24,10320519,8411342,82.9,10144454
2000-09-25,10413144,8489638,83.7,10144454
2000-09-26,10374410,8449537,83.3,10144454
2000-09-27,10314911,8408162,82.9,10144454
2000-09-28,10291279,8391308,82.7,10144454
2000-09-29,10270276,8376374,82.6,10144454
2000-09-30,10240367,8355233,82.4,10144454
2000-10-01,10217632,8322848,82.4,10096276
2000-10-02,10195783,8303616,82.2,10096276
2000-10-03,10178028,8290296,82.1,10096276
2000-10-04,10167625,8281609,82.0,10096276
2000-10-05,10162886,8190273,81.9,9999849
2000-10-06,10166402,8193269,81.9,9999849
2000-10-07,10209999,8227611,82.3,9999849
2000-10-08,10203139,8223527,82.2,9999849
2000-10-09,10162341,8193356,81.9,9999849
2000-10-10,10131328,8170880,81.7,9999849
2000-10-11,10104870,8151135,81.5,9999849
2000-10-12,10093777,8141694,81.4,9999849
2000-10-13,10082856,8132970,81.3,9999849
2000-10-14,10067718,8121670,81.2,9999849
2000-10-15,10064055,8118281,81.2,9999849
2000-10-16,10059641,8115238,81.2,9999849
2000-10-17,10082866,8134353,81.3,9999849
2000-10-18,10092690,8142261,81.4,9999849
2000-10-19,10076981,8131758,81.3,9999849
2000-10-20,10069440,8125588,81.3,9999849
2000-10-21,10060894,8120541,81.2,9999849
2000-10-22,10056403,8118972,81.2,9999849
2000-10-23,10063485,8125534,81.3,9999849
2000-10-24,10057860,8122040,81.2,9999849
2000-10-25,10055074,8119799,81.2,9999849
2000-10-26,10040861,8109025,81.1,9999849
2000-10-27,10039717,8109194,81.1,9999849
2000-10-28,10041570,8111317,81.1,9999849
2000-10-29,10024638,8098510,81.0,9999849
2000-10-30,10033929,8110042,81.1,9999849
2000-10-31,10029370,8105405,81.1,9999849
2000-11-01,10007965,8076813,80.9,9987373
2000-11-02,10023869,8091551,81.0,9987373
2000-11-03,10087693,8142202,81.5,9987373
2000-11-04,10174001,8218212,82.3,9987373
2000-11-05,10355677,8357544,83.7,9987373
2000-11-06,10367542,8358084,83.7,9987373
2000-11-07,10510510,8436472,84.5,9987373
2000-11-08,10504273,8445142,84.6,9987373
2000-11-09,10613492,8511596,85.2,9987373
2000-11-10,10578826,8504928,85.2,9987373
2000-11-11,10561277,8501339,85.1,9987373
2000-11-12,10540311,8495761,85.1,9987373
2000-11-13,10624317,8554397,85.7,9987373
2000-11-14,10612655,8543520,85.5,9987373
2000-11-15,10579818,8524036,85.3,9987373
2000-11-16,10565767,8503106,85.1,9987373
2000-11-17,10676070,8553252,85.6,9987373
2000-11-18,10678688,8542402,85.5,9987373
2000-11-19,10772407,8587136,86.0,9987373
2000-11-20,10780223,8583754,85.9,9987373
2000-11-21,10793155,8595174,86.1,9987373
2000-11-22,10757696,8584096,85.9,9987373
2000-11-23,10741586,8586281,86.0,9987373
2000-11-24,10788665,8617296,86.3,9987373
2000-11-25,11072405,8774656,87.9,9987373
2000-11-26,11127912,8806729,88.2,9987373
2000-11-27,11163953,8833251,88.4,9987373
2000-11-28,11216095,8845563,88.6,9987373
2000-11-29,11226659,8850682,88.6,9987373
2000-11-30,11328389,8887523,89.0,9987373
2000-12-01,11316470,8887229,89.0,9987373
2000-12-02,11400327,8924982,89.4,9987373
2000-12-03,11343358,8904150,89.2,9987373
2000-12-04,11306168,8894215,89.1,9987373
2000-12-05,11303174,8898209,89.1,9987373
2000-12-06,11269280,8887901,89.0,9987373
2000-12-07,11301052,8908182,89.2,9987373
2000-12-08,11258094,8898024,89.1,9987373
2000-12-09,11244729,8897713,89.1,9987373
2000-12-10,11220852,8893625,89.0,9987373
2000-12-11,11195744,8887988,89.0,9987373
2000-12-12,11288992,8940155,89.5,9987373
2000-12-13,11150318,8881276,88.9,9987373
2000-12-14,11210436,8911194,89.2,9987373
2000-12-15,11192521,8910492,89.2,9987373
2000-12-16,11238402,8940715,89.5,9987373
2000-12-17,11332277,9000080,90.1,9987373
2000-12-18,11240135,8961622,89.7,9987373
2000-12-19,11287346,8986711,90.0,9987373
2000-12-20,11270667,8981379,89.9,9987373
2000-12-21,11285611,8986744,90.0,9987373
2000-12-22,11292463,8991681,90.0,9987373
2000-12-23,11249137,8970542,89.8,9987373
2000-12-24,11287284,8990166,90.0,9987373
2000-12-25,11323388,9006535,90.2,9987373
2000-12-26,11411614,9052255,90.6,9987373
2000-12-27,11606014,9134076,91.5,9987373
2000-12-28,11758512,9192711,92.0,9987373
2000-12-29,11844314,9222501,92.3,9987373
2000-12-30,11919379,9256222,92.7,9987373
2000-12-31,11980001,9283623,93.0,9987373
2001-01-01,12096622,9320809,93.3,9987373
2001-01-02,12194034,9340819,93.5,9987373
2001-01-03,12267292,9351820,93.6,9987373
2001-01-04,12279840,9339732,93.5,9987373
2001-01-05,12304142,9342285,93.5,9987373
2001-01-06,12338461,9368869,93.8,9987373
2001-01-07,12330942,9374348,93.9,9987373
2001-01-08,12368160,9401811,94.1,9987373
2001-01-09,12317462,9394749,94.1,9987373
2001-01-10,12266588,9392785,94.0,9987373
2001-01-11,12285019,9419385,94.3,9987373
2001-01-12,12299678,9450232,94.6,9987373
2001-01-13,12261739,9451036,94.6,9987373
2001-01-14,12262710,9467869,94.8,9987373
2001-01-15,12253003,9473737,94.9,9987373
2001-01-16,12218050,9474228,94.9,9987373
2001-01-17,12264870,9498615,95.1,9987373
2001-01-18,12367031,9525577,95.4,9987373
2001-01-19,12570066,9602107,96.1,9987373
2001-01-20,12714164,9665156,96.8,9987373
2001-01-21,12749784,9690158,97.0,9987373
2001-01-22,12826844,9742075,97.5,9987373
2001-01-23,12862718,9776831,97.9,9987373
2001-01-24,12905532,9814321,98.3,9987373
2001-01-25,12935476,9841044,98.5,9987373
2001-01-26,12954142,9869835,98.8,9987373
2001-01-27,12989575,9902422,99.1,9987373
2001-01-28,13000573,9925667,99.4,9987373
2001-01-29,12983287,9935029,99.5,9987373
2001-01-30,13087579,9962281,99.7,9987373
2001-01-31,13135302,9963378,99.8,9987373
2001-02-01,13131589,9962177,99.7,9987373
2001-02-02,13124110,9963352,99.8,9987373
2001-02-03,13110445,9966562,99.8,9987373
2001-02-04,13090383,9966741,99.8,9987373
2001-02-05,13104101,9967207,99.8,9987373
2001-02-06,13071589,9964635,99.8,9987373
2001-02-07,13068597,9962508,99.8,9987373
2001-02-08,13016864,9959216,99.7,9987373
2001-02-09,12975044,9957242,99.7,9987373
2001-02-10,13067251,9964036,99.8,9987373
